country,ISO alpha-3 code,UN_region,UN_subregion,year,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,Percapita GDP (2010 USD),population
Indonesia,IDN,Asia,South-Eastern Asia,1975,EFConsTotGHA,34295107.55,1333336.549,76024640.34,7080103.529,3927287.907,15242053.51,137902529.4,948.763,130724000
Indonesia,IDN,Asia,South-Eastern Asia,1976,EFConsPerCap,0.278020025,0.011103524,0.568273399,0.05831729,0.031752762,0.118833383,1.066300383,989.229,134011000
Indonesia,IDN,Asia,South-Eastern Asia,1976,EFConsTotGHA,37257741.56,1487994.367,76154886.46,7815158.401,4255219.347,15924980.5,142895980.6,989.229,134011000
Indonesia,IDN,Asia,South-Eastern Asia,1977,EFConsPerCap,0.273692274,0.01190239,0.537470036,0.057525842,0.031774585,0.129591717,1.041956844,1049.95,137322000
Indonesia,IDN,Asia,South-Eastern Asia,1977,EFConsTotGHA,37583970.49,1634459.964,73806460.27,7899563.697,4363349.564,17795793.81,143083597.8,1049.95,137322000
Indonesia,IDN,Asia,South-Eastern Asia,1978,EFConsPerCap,0.299097334,0.012528324,0.532347638,0.058669872,0.035530887,0.149222952,1.087397007,1094.36,140666000
Indonesia,IDN,Asia,South-Eastern Asia,1978,EFConsTotGHA,42072825.64,1762309.283,74883212.78,8252856.17,4997987.795,20990595.75,152959787.4,1094.36,140666000
Indonesia,IDN,Asia,South-Eastern Asia,1979,EFConsPerCap,0.302459502,0.012265935,0.504393217,0.061502357,0.037187317,0.163574684,1.081383012,1146.89,144054000
Indonesia,IDN,Asia,South-Eastern Asia,1979,EFConsTotGHA,43570501.15,1766956.965,72659860.43,8859660.561,5356981.794,23563587.51,155777548.4,1146.89,144054000
Indonesia,IDN,Asia,South-Eastern Asia,1980,EFConsPerCap,0.311075918,0.012292018,0.507303539,0.065548823,0.039087265,0.187307542,1.122615105,1230.84,147490000
Indonesia,IDN,Asia,South-Eastern Asia,1980,EFConsTotGHA,45880587.19,1812949.678,74822198.99,9667795.962,5764980.693,27625989.37,165574501.9,1230.84,147490000
Indonesia,IDN,Asia,South-Eastern Asia,1981,EFConsPerCap,0.31781245,0.012699108,0.505853764,0.069033613,0.04117012,0.209733049,1.156302105,1297.72,150979000
Indonesia,IDN,Asia,South-Eastern Asia,1981,EFConsTotGHA,47983005.88,1917298.692,76373295.44,10422625.92,6215823.506,31665286.03,174577335.5,1297.72,150979000
Indonesia,IDN,Asia,South-Eastern Asia,1982,EFConsPerCap,0.311525813,0.012294559,0.502632391,0.076296163,0.041395811,0.219239377,1.163384113,1296.58,154506000
Indonesia,IDN,Asia,South-Eastern Asia,1982,EFConsTotGHA,48132607.21,1899583.114,77659720.17,11788214.95,6395901.147,33873799.23,179749825.8,1296.58,154506000
Indonesia,IDN,Asia,South-Eastern Asia,1983,EFConsPerCap,0.325460371,0.01490731,0.488129052,0.080897541,0.044144496,0.213627812,1.167166581,1320.7,158044000
Indonesia,IDN,Asia,South-Eastern Asia,1983,EFConsTotGHA,51437058.91,2356010.898,77145867.87,12785370.93,6976772.647,33762593.92,184463675.2,1320.7,158044000
Indonesia,IDN,Asia,South-Eastern Asia,1984,EFConsPerCap,0.348180795,0.012550072,0.472088306,0.07997211,0.049372536,0.192277149,1.154440967,1382.12,161556000
Indonesia,IDN,Asia,South-Eastern Asia,1984,EFConsTotGHA,56250696.53,2027539.424,76268698.29,12919974.15,7976429.419,31063527.11,186506864.9,1382.12,161556000
Indonesia,IDN,Asia,South-Eastern Asia,1985,EFConsPerCap,0.335070059,0.012769937,0.444373437,0.081500125,0.046633907,0.188183404,1.10853087,1386.48,165012000
Indonesia,IDN,Asia,South-Eastern Asia,1985,EFConsTotGHA,55290580.62,2107192.765,73326949.65,13448498.65,7695154.34,31052519.81,182920895.8,1386.48,165012000
Indonesia,IDN,Asia,South-Eastern Asia,1986,EFConsPerCap,0.361136405,0.013618357,0.437512942,0.08271171,0.047743261,0.204292168,1.147014843,1438.39,168402000
Indonesia,IDN,Asia,South-Eastern Asia,1986,EFConsTotGHA,60816092.8,2293358.635,73678054.45,13928817.42,8040060.599,34403209.63,193159593.5,1438.39,168402000
Indonesia,IDN,Asia,South-Eastern Asia,1987,EFConsPerCap,0.36171055,0.013171606,0.430405808,0.086332268,0.046289738,0.210338895,1.148248864,1480.01,171729000
Indonesia,IDN,Asia,South-Eastern Asia,1987,EFConsTotGHA,62116190.96,2261946.643,73913159.03,14825754.01,7949290.381,36121288.15,197187629.2,1480.01,171729000
Indonesia,IDN,Asia,South-Eastern Asia,1988,EFConsPerCap,0.357113612,0.013535651,0.421363705,0.090983992,0.045936691,0.216600582,1.145534233,1536.29,175001000
Indonesia,IDN,Asia,South-Eastern Asia,1988,EFConsTotGHA,62495239.27,2368752.468,73739069.73,15922289.52,8038966.819,37905318.54,200469636.3,1536.29,175001000
Indonesia,IDN,Asia,South-Eastern Asia,1989,EFConsPerCap,0.370739193,0.013383804,0.410244664,0.09543017,0.049172872,0.224864731,1.163835434,1620.9,178233000
Indonesia,IDN,Asia,South-Eastern Asia,1989,EFConsTotGHA,66077958.51,2385435.476,73119137.29,17008805.56,8764228.492,40078315.66,207433881,1620.9,178233000
Indonesia,IDN,Asia,South-Eastern Asia,1990,EFConsPerCap,0.37753552,0.0134774,0.384777319,0.092142839,0.050445287,0.284633699,1.203012063,1707.6,181437000
Indonesia,IDN,Asia,South-Eastern Asia,1990,EFConsTotGHA,68498912.12,2445298.955,69812842.35,16718120.36,9152641.474,51643084.38,218270899.6,1707.6,181437000
Indonesia,IDN,Asia,South-Eastern Asia,1991,EFConsPerCap,0.371738389,0.014066805,0.377124926,0.094059207,0.053072169,0.301754852,1.211816348,1794.19,184615000
Indonesia,IDN,Asia,South-Eastern Asia,1991,EFConsTotGHA,68628482.75,2596943.25,69622918.27,17364740.45,9797918.441,55708472,223719475.2,1794.19,184615000
Indonesia,IDN,Asia,South-Eastern Asia,1992,EFConsPerCap,0.399861154,0.01541382,0.36861371,0.103878324,0.057854309,0.314334351,1.259955668,1878.71,187762000
Indonesia,IDN,Asia,South-Eastern Asia,1992,EFConsTotGHA,75078730.01,2894129.636,69211647.43,19504401.85,10862840.74,59020046.4,236571796.1,1878.71,187762000
Indonesia,IDN,Asia,South-Eastern Asia,1993,EFConsPerCap,0.388320261,0.01476925,0.358830689,0.110439448,0.056519255,0.336757853,1.265636757,1968.12,190873000
Indonesia,IDN,Asia,South-Eastern Asia,1993,EFConsTotGHA,74119853.16,2819051.105,68491090.19,21079908.83,10787999.7,64277981.68,241575884.7,1968.12,190873000
Indonesia,IDN,Asia,South-Eastern Asia,1994,EFConsPerCap,0.392839753,0.016641368,0.34333518,0.11978768,0.056435651,0.35972538,1.288765013,2083.06,193940000
Indonesia,IDN,Asia,South-Eastern Asia,1994,EFConsTotGHA,76187341.7,3227427.004,66586424.82,23231622.66,10945130.22,69765140.22,249943086.6,2083.06,193940000
Indonesia,IDN,Asia,South-Eastern Asia,1995,EFConsPerCap,0.429943747,0.020657101,0.318583768,0.120531494,0.056601398,0.411142238,1.357459747,2219.81,196958000
Indonesia,IDN,Asia,South-Eastern Asia,1995,EFConsTotGHA,84680860.59,4068581.305,62747621.82,23739642.04,11148098.15,80977752.86,267362556.8,2219.81,196958000
Indonesia,IDN,Asia,South-Eastern Asia,1996,EFConsPerCap,0.422059395,0.024025476,0.305839711,0.141121067,0.057233612,0.41487725,1.365156511,2357.96,199927000
Indonesia,IDN,Asia,South-Eastern Asia,1996,EFConsTotGHA,84381068.57,4803341.352,61145615.96,28213911.62,11442544.31,82945163.86,272931645.7,2357.96,199927000
Indonesia,IDN,Asia,South-Eastern Asia,1997,EFConsPerCap,0.384534131,0.024714328,0.300963375,0.138272474,0.054743126,0.44046508,1.343692512,2433.34,202854000
Indonesia,IDN,Asia,South-Eastern Asia,1997,EFConsTotGHA,78004286.55,5013400.311,61051624.37,28049124.36,11104861.99,89350103.33,272573400.9,2433.34,202854000
Indonesia,IDN,Asia,South-Eastern Asia,1998,EFConsPerCap,0.408354453,0.016788107,0.286999317,0.14144833,0.05751472,0.39177886,1.302883787,2084.23,205754000
Indonesia,IDN,Asia,South-Eastern Asia,1998,EFConsTotGHA,84020562.1,3454220.086,59051257.53,29103559.76,11833883.62,80610067.61,268073550.7,2084.23,205754000
Indonesia,IDN,Asia,South-Eastern Asia,1999,EFConsPerCap,0.416465002,0.021590712,0.284207422,0.144170262,0.054679065,0.412039404,1.333151867,2071.55,208644000
Indonesia,IDN,Asia,South-Eastern Asia,1999,EFConsTotGHA,86892923.85,4504772.451,59298173.39,30080260.18,11408458.89,85969549.32,278154138.1,2071.55,208644000
Indonesia,IDN,Asia,South-Eastern Asia,2000,EFConsPerCap,0.406157826,0.023118625,0.262227089,0.168806378,0.05354885,0.415551506,1.329410273,2143.39,211540000
Indonesia,IDN,Asia,South-Eastern Asia,2000,EFConsTotGHA,85918626.42,4890513.924,55471518.38,35709301.17,11327723.71,87905765.56,281223449.2,2143.39,211540000
Indonesia,IDN,Asia,South-Eastern Asia,2001,EFConsPerCap,0.402033315,0.019482708,0.227744569,0.169560239,0.053789219,0.434954947,1.307564996,2190.77,214448000
Indonesia,IDN,Asia,South-Eastern Asia,2001,EFConsTotGHA,86215240.3,4178027.695,48839367.44,36361854.04,11534990.34,93275218.46,280404698.3,2190.77,214448000
Indonesia,IDN,Asia,South-Eastern Asia,2002,EFConsPerCap,0.414211546,0.018805262,0.23809913,0.166967536,0.055566941,0.434155692,1.327806107,2257.75,217369000
Indonesia,IDN,Asia,South-Eastern Asia,2002,EFConsTotGHA,90036749.53,4087680.907,51755369.71,36293566.39,12078530.42,94371988.69,288623885.7,2257.75,217369000
Indonesia,IDN,Asia,South-Eastern Asia,2003,EFConsPerCap,0.421939542,0.020092506,0.243744033,0.159446282,0.052557321,0.459319915,1.357099599,2333.1,220308000
Indonesia,IDN,Asia,South-Eastern Asia,2003,EFConsTotGHA,92956656.65,4426539.815,53698760.41,35127291.57,11578798.26,101191851.8,298979898.5,2333.1,220308000
Indonesia,IDN,Asia,South-Eastern Asia,2004,EFConsPerCap,0.429796713,0.021102987,0.236917713,0.170742038,0.05329594,0.488327601,1.400182993,2416.84,223269000
Indonesia,IDN,Asia,South-Eastern Asia,2004,EFConsTotGHA,95960282.33,4711642.778,52896380.97,38121404.09,11899331.27,109028415.1,312617456.6,2416.84,223269000
Indonesia,IDN,Asia,South-Eastern Asia,2005,EFConsPerCap,0.415699304,0.022151604,0.210136399,0.169924771,0.056072385,0.4796583,1.353642762,2519.51,226255000
Indonesia,IDN,Asia,South-Eastern Asia,2005,EFConsTotGHA,94054045.98,5011911.164,47544411,38446328.95,12686657.47,108525088.6,306268443.2,2519.51,226255000
Indonesia,IDN,Asia,South-Eastern Asia,2006,EFConsPerCap,0.415066055,0.023430938,0.182881116,0.169883527,0.056699668,0.48878535,1.336746654,2621.96,229264000
Indonesia,IDN,Asia,South-Eastern Asia,2006,EFConsTotGHA,95159704.05,5371870.504,41928056.09,38948177,12999192.71,112060884.5,306467884.9,2621.96,229264000
Indonesia,IDN,Asia,South-Eastern Asia,2007,EFConsPerCap,0.444929304,0.027763294,0.180635394,0.194543438,0.056431822,0.502372975,1.406676228,2750.62,232297000
Indonesia,IDN,Asia,South-Eastern Asia,2007,EFConsTotGHA,103355742.6,6449330.015,41961060.16,45191856.93,13108942.88,116699735.1,326766667.7,2750.62,232297000
Indonesia,IDN,Asia,South-Eastern Asia,2008,EFConsPerCap,0.437293968,0.030922053,0.199363164,0.196276,0.059013474,0.530590789,1.453459448,2876.89,235361000
Indonesia,IDN,Asia,South-Eastern Asia,2008,EFConsTotGHA,102921945.6,7277845.33,46922313.54,46195715.61,13889470.36,124880378.7,342087669.1,2876.89,235361000
Indonesia,IDN,Asia,South-Eastern Asia,2009,EFConsPerCap,0.442860363,0.034405502,0.177895042,0.205314565,0.05967563,0.531735927,1.451887029,2970.04,238465000
Indonesia,IDN,Asia,South-Eastern Asia,2009,EFConsTotGHA,105606696.4,8204508.066,42421741.29,48960337.68,14230549.06,126800407.9,346224240.4,2970.04,238465000
Indonesia,IDN,Asia,South-Eastern Asia,2010,EFConsPerCap,0.459346647,0.035841711,0.18694515,0.200127712,0.061148393,0.562261539,1.505671153,3113.48,241613000
Indonesia,IDN,Asia,South-Eastern Asia,2010,EFConsTotGHA,110984121.5,8659823.388,45168378.52,48353456.89,14774246.67,135849697.3,363789724.3,3113.48,241613000
Indonesia,IDN,Asia,South-Eastern Asia,2011,EFConsPerCap,0.45601909,0.029877918,0.197495671,0.2062953,0.057736687,0.546457182,1.493881848,3262.75,244808000
Indonesia,IDN,Asia,South-Eastern Asia,2011,EFConsTotGHA,111637121.4,7314353.459,48348520.17,50502739.77,14134402.84,133777089.8,365714227.4,3262.75,244808000
Indonesia,IDN,Asia,South-Eastern Asia,2012,EFConsPerCap,0.461258422,0.026211,0.19302336,0.205443335,0.060249215,0.558245262,1.504430594,3415.35,248038000
Indonesia,IDN,Asia,South-Eastern Asia,2012,EFConsTotGHA,114409616.5,6501324.02,47877128.17,50957753.92,14944094.73,138466038.4,373155955.8,3415.35,248038000
Indonesia,IDN,Asia,South-Eastern Asia,2013,EFConsPerCap,0.45723945,0.029690185,0.21526208,0.224671434,0.061043145,0.519451213,1.507357507,3560.11,251268000
Indonesia,IDN,Asia,South-Eastern Asia,2013,EFConsTotGHA,114889642,7460193.331,54088472.38,56452741.99,15338189.01,130521467.3,378750706,3560.11,251268000
Indonesia,IDN,Asia,South-Eastern Asia,2014,EFConsPerCap,0.464630141,0.029915277,0.21005249,0.22849741,0.062521244,0.612463151,1.608079712,3692.94,254455000
Indonesia,IDN,Asia,South-Eastern Asia,2014,EFConsTotGHA,118227462.5,7612091.85,53448906.4,58142308.34,15908843.05,155844311.1,409183923.2,3692.94,254455000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1961,EFConsPerCap,,,,,,,1.003943344,2963.36,22480000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1961,EFConsTotGHA,,,,,,,22569048.35,2963.36,22480000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1962,EFConsPerCap,,,,,,,0.95491434,3115.83,23071000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1962,EFConsTotGHA,,,,,,,22031211.07,3115.83,23071000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1963,EFConsPerCap,,,,,,,0.907919442,3249.47,23680000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1963,EFConsTotGHA,,,,,,,21499895.91,3249.47,23680000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1964,EFConsPerCap,,,,,,,0.863512553,3433.86,24308000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1964,EFConsTotGHA,,,,,,,20990349.16,3433.86,24308000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1965,EFConsPerCap,,,,,,,0.98803295,3914.64,24955000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1965,EFConsTotGHA,,,,,,,24656460.69,3914.64,24955000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1966,EFConsPerCap,,,,,,,1.037740646,4250.87,25625000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1966,EFConsTotGHA,,,,,,,26591791.91,4250.87,25625000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1967,EFConsPerCap,,,,,,,0.951959889,4604.6,26318000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1967,EFConsTotGHA,,,,,,,25053775.19,4604.6,26318000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1968,EFConsPerCap,,,,,,,1.075275587,5128.56,27033000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1968,EFConsTotGHA,,,,,,,29067817.85,5128.56,27033000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1969,EFConsPerCap,,,,,,,0.974876518,5768.08,27765000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1969,EFConsTotGHA,,,,,,,27067640.72,5768.08,27765000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1970,EFConsPerCap,,,,,,,0.976325968,6230.38,28514000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1970,EFConsTotGHA,,,,,,,27838958.64,6230.38,28514000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1971,EFConsPerCap,,,,,,,1.001942991,6898.41,29281000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1971,EFConsTotGHA,,,,,,,29337992.53,6898.41,29281000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1972,EFConsPerCap,,,,,,,0.926504538,7690.34,30074000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1972,EFConsTotGHA,,,,,,,27863512.89,7690.34,30074000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1973,EFConsPerCap,,,,,,,0.876926266,8040.72,30904000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1973,EFConsTotGHA,,,,,,,27100178.2,8040.72,30904000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1974,EFConsPerCap,,,,,,,0.922150462,8271.32,31785000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1974,EFConsTotGHA,,,,,,,29310460.57,8271.32,31785000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1975,EFConsPerCap,,,,,,,1.299922719,8006.29,32731000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1975,EFConsTotGHA,,,,,,,42547250.05,8006.29,32731000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1976,EFConsPerCap,,,,,,,1.469285837,9185.6,33739000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1976,EFConsTotGHA,,,,,,,49572527.57,9185.6,33739000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1977,EFConsPerCap,,,,,,,1.007050058,8655.56,34814000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1977,EFConsTotGHA,,,,,,,35059641.33,8655.56,34814000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1978,EFConsPerCap,,,,,,,0.933611987,7300.44,35978000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1978,EFConsTotGHA,,,,,,,33589120.07,7300.44,35978000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1979,EFConsPerCap,,,,,,,1.004045035,6202.18,37257000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1979,EFConsTotGHA,,,,,,,37407505.83,6202.18,37257000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1980,EFConsPerCap,,,,,,,1.057219971,4684.52,38668000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1980,EFConsTotGHA,,,,,,,40880792.44,4684.52,38668000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1981,EFConsPerCap,,,,,,,1.215553313,4247.46,40209000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1981,EFConsTotGHA,,,,,,,48876306.62,4247.46,40209000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1982,EFConsPerCap,,,,,,,1.306833637,5023.59,41862000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1982,EFConsTotGHA,,,,,,,54707190.42,5023.59,41862000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1983,EFConsPerCap,,,,,,,1.282376179,5355.28,43611000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1983,EFConsTotGHA,,,,,,,55925066.36,5355.28,43611000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1984,EFConsPerCap,,,,,,,1.364410667,4772.84,45429000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1984,EFConsTotGHA,,,,,,,61983812.18,4772.84,45429000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1985,EFConsPerCap,,,,,,,1.358866229,4670.14,47291000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1985,EFConsTotGHA,,,,,,,64261872.12,4670.14,47291000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1986,EFConsPerCap,,,,,,,1.341517565,4049.45,49206000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1986,EFConsTotGHA,,,,,,,66010178.78,4049.45,49206000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1987,EFConsPerCap,,,,,,,1.37561959,3889.25,51152000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1987,EFConsTotGHA,,,,,,,70365832.99,3889.25,51152000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1988,EFConsPerCap,,,,,,,1.224111404,3523.45,53036000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1988,EFConsTotGHA,,,,,,,64921848.12,3523.45,53036000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1989,EFConsPerCap,,,,,,,1.403610803,3623.35,54735000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1989,EFConsTotGHA,,,,,,,76826916.91,3623.35,54735000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1990,EFConsPerCap,,,,,,,1.470103858,4009.87,56169000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1990,EFConsTotGHA,,,,,,,82574556.46,4009.87,56169000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1991,EFConsPerCap,,,,,,,1.578272991,4429.23,57288000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1991,EFConsTotGHA,,,,,,,90416103.12,4429.23,57288000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1992,EFConsPerCap,,,,,,,1.668416864,4505.79,58130000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1992,EFConsTotGHA,,,,,,,96985241.74,4505.79,58130000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1993,EFConsPerCap,,,,,,,1.735453526,4384.53,58812000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1993,EFConsTotGHA,,,,,,,102065316.5,4384.53,58812000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1994,EFConsPerCap,,,,,,,1.917947662,4257.11,59501000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1994,EFConsTotGHA,,,,,,,114120380.7,4257.11,59501000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1995,EFConsPerCap,,,,,,,2.022806995,4298.12,60319000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1995,EFConsTotGHA,,,,,,,122012889.2,4298.12,60319000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1996,EFConsPerCap,,,,,,,2.017762683,4496.29,61307000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1996,EFConsTotGHA,,,,,,,123702172.9,4496.29,61307000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1997,EFConsPerCap,,,,,,,2.108518144,4475.08,62426000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1997,EFConsTotGHA,,,,,,,131626567.8,4475.08,62426000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1998,EFConsPerCap,,,,,,,2.098661181,4483.09,63616000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1998,EFConsTotGHA,,,,,,,133508642.8,4483.09,63616000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1999,EFConsPerCap,,,,,,,2.195189652,4491.2,64780000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,1999,EFConsTotGHA,,,,,,,142205260.3,4491.2,64780000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2000,EFConsPerCap,,,,,,,2.21829824,4676.87,65850000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2000,EFConsTotGHA,,,,,,,146075164.4,4676.87,65850000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2001,EFConsPerCap,,,,,,,2.352732234,4719.91,66813000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2001,EFConsTotGHA,,,,,,,157192400.3,4719.91,66813000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2002,EFConsPerCap,,,,,,,2.458763919,5034.67,67697000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2002,EFConsTotGHA,,,,,,,166450211.1,5034.67,67697000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2003,EFConsPerCap,,,,,,,2.614191707,5403.71,68522000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2003,EFConsTotGHA,,,,,,,179129909.6,5403.71,68522000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2004,EFConsPerCap,,,,,,,2.730108065,5572.91,69322000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2004,EFConsTotGHA,,,,,,,189256551.3,5572.91,69322000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2005,EFConsPerCap,,,,,,,2.820423182,5684.96,70122000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2005,EFConsTotGHA,,,,,,,197774000.8,5684.96,70122000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2006,EFConsPerCap,,,,,,,2.835497077,5901.64,70923000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2006,EFConsTotGHA,,,,,,,201102535.2,5901.64,70923000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2007,EFConsPerCap,,,,,,,3.031635942,6311.79,71721000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2007,EFConsTotGHA,,,,,,,217431653.5,6311.79,71721000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2008,EFConsPerCap,,,,,,,2.86142924,6256.88,72531000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2008,EFConsTotGHA,,,,,,,207541474.7,6256.88,72531000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2009,EFConsPerCap,,,,,,,3.056038619,6247.69,73371000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2009,EFConsTotGHA,,,,,,,224224609.5,6247.69,73371000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2010,EFConsPerCap,,,,,,,3.107268425,6531.93,74253000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2010,EFConsTotGHA,,,,,,,230725240.4,6531.93,74253000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2011,EFConsPerCap,,,,,,,2.955426538,6622.67,75184000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2011,EFConsTotGHA,,,,,,,222201666.3,6622.67,75184000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2012,EFConsPerCap,,,,,,,3.032055026,6052.52,76157000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2012,EFConsTotGHA,,,,,,,230912214.6,6052.52,76157000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2013,EFConsPerCap,,,,,,,3.04292406,5964.18,77152000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2013,EFConsTotGHA,,,,,,,234768889.5,5964.18,77152000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2014,EFConsPerCap,0.565358962,0.090102944,0.058411697,0.136678962,0.0714249,2.48207026,3.404047724,6161.1,78144000
"Iran, Islamic Republic of",IRN,Asia,Southern Asia,2014,EFConsTotGHA,44179185.43,7040968.539,4564500.377,10680586.32,5581398.963,193957909.4,266004549.1,6161.1,78144000
Iraq,IRQ,Asia,Western Asia,1982,EFConsPerCap,,,,,,,1.28046367,3248.89,14438000
Iraq,IRQ,Asia,Western Asia,1982,EFConsTotGHA,,,,,,,18486950.58,3248.89,14438000
Iraq,IRQ,Asia,Western Asia,1983,EFConsPerCap,,,,,,,1.280064708,2750.34,14825000
Iraq,IRQ,Asia,Western Asia,1983,EFConsTotGHA,,,,,,,18976831.79,2750.34,14825000
